x,y,angle
36.0,15.0,0.0
37.0,15.0,0.0
38.0,15.0,0.0
39.0,16.0,45.0
40.0,16.0,0.0
41.0,16.0,0.0
41.0,15.0,-90.0
41.0,14.0,-90.0
42.0,13.0,-45.0
42.0,12.0,-90.0
42.0,11.0,-90.0
