x,y,angle
29.0,14.0,0.0
30.0,14.0,0.0
31.0,14.0,0.0
32.0,14.0,0.0
33.0,14.0,0.0
34.0,14.0,0.0
35.0,15.0,45.0
36.0,15.0,0.0
37.0,16.0,45.0
38.0,16.0,0.0
39.0,16.0,0.0
