x,y,angle
23.0,16.0,0.0
24.0,16.0,0.0
25.0,16.0,0.0
26.0,16.0,0.0
27.0,16.0,0.0
28.0,15.0,-45.0
29.0,14.0,-45.0
30.0,14.0,0.0
31.0,14.0,0.0
32.0,14.0,0.0
33.0,14.0,0.0
