x,y,angle
27.0,16.0,0.0
28.0,15.0,-45.0
29.0,14.0,-45.0
30.0,14.0,0.0
31.0,14.0,0.0
32.0,14.0,0.0
33.0,15.0,45.0
34.0,15.0,0.0
35.0,15.0,0.0
36.0,15.0,0.0
37.0,15.0,0.0
